vuln_id,whitelist,package,version_local,version_local_regex,version_nixpkgs,version_upstream,comment,review_comment
CVE-2022-36402,True,linux,,(?:6\.18\.48|6\.18\.49),,,Already fixed upstream by 6.5; Ubuntu records fix commit(s) 14abdfae5082. Both scanned 6.18 kernels postdate the fix. https://git.launchpad.net/ubuntu-cve-tracker/plain/active/CVE-2022-36402,CVE-2022-36402: Linux CNA: no version-specific 6.18 fix recorded. NVD: linux_kernel: no numeric bound.
CVE-2023-6176,True,linux,,(?:6\.18\.48|6\.18\.49),,,Already fixed upstream by 6.6-rc2; Ubuntu records fix commit(s) cfaa80c91f6f. Both scanned 6.18 kernels postdate the fix. https://git.launchpad.net/ubuntu-cve-tracker/plain/active/CVE-2023-6176,CVE-2023-6176: Linux CNA: no version-specific 6.18 fix recorded. NVD: linux_kernel: no numeric bound.
CVE-2023-6610,True,linux,,(?:6\.18\.48|6\.18\.49),,,Already fixed upstream by 6.7-rc7; Ubuntu records fix commit(s) 567320c46a60. Both scanned 6.18 kernels postdate the fix. https://git.launchpad.net/ubuntu-cve-tracker/plain/active/CVE-2023-6610,CVE-2023-6610: Linux CNA: no version-specific 6.18 fix recorded. NVD: linux_kernel: no numeric bound.
CVE-2023-6535,True,linux,,(?:6\.18\.48|6\.18\.49),,,"Already fixed upstream by 6.8-rc1; Ubuntu records fix commit(s) efa56305908b, 0849a5441358, 9a1abc24850e. Both scanned 6.18 kernels postdate the fix. https://git.launchpad.net/ubuntu-cve-tracker/plain/active/CVE-2023-6535",CVE-2023-6535: Linux CNA: no version-specific 6.18 fix recorded. NVD: linux_kernel: no numeric bound.
CVE-2022-38096,True,linux,,(?:6\.18\.48|6\.18\.49),,,Already fixed upstream by 6.9-rc1; Ubuntu records fix commit(s) 517621b70600. Both scanned 6.18 kernels postdate the fix. https://git.launchpad.net/ubuntu-cve-tracker/plain/active/CVE-2022-38096,CVE-2022-38096: Linux CNA: no version-specific 6.18 fix recorded. NVD: linux_kernel: >= 4.20.
CVE-2022-3624,True,linux,,(?:6\.18\.48|6\.18\.49),,,"Already fixed upstream in 6.0-rc1; the Ubuntu tracker identifies the fixing commit. Its generic upstream status is incomplete, so the individual fix reference/release is used. https://git.launchpad.net/ubuntu-cve-tracker/plain/retired/CVE-2022-3624",CVE-2022-3624: Linux CNA: no version-specific 6.18 fix recorded. NVD: linux_kernel: no numeric bound.
CVE-2023-52904,True,linux,,(?:6\.18\.48|6\.18\.49),,,"Already fixed upstream in 6.2-rc4; the Ubuntu tracker identifies the fixing commit. Its generic upstream status is incomplete, so the individual fix reference/release is used. https://git.launchpad.net/ubuntu-cve-tracker/plain/active/CVE-2023-52904",CVE-2023-52904: Linux CNA: no version-specific 6.18 fix recorded. Files: sound/usb/pcm.c. NVD: linux_kernel: no numeric bound.
CVE-2023-6679,True,linux,,(?:6\.18\.48|6\.18\.49),,,"Already fixed upstream in 6.7-rc6; the Ubuntu tracker identifies the fixing commit. Its generic upstream status is incomplete, so the individual fix reference/release is used. https://git.launchpad.net/ubuntu-cve-tracker/plain/retired/CVE-2023-6679",CVE-2023-6679: Linux CNA: no version-specific 6.18 fix recorded. NVD: linux_kernel: no numeric bound.
CVE-2017-6264,True,linux,,(?:6\.18\.48|6\.18\.49),,,"Applies to NVIDIA Android gm20b platform driver, not the mainline kernel built for these infrastructure hosts. https://www.cve.org/CVERecord?id=CVE-2017-6264",CVE-2017-6264: Linux CNA: no version-specific 6.18 fix recorded. NVD: linux_kernel: no numeric bound.
CVE-2017-1000377,True,linux,,(?:6\.18\.48|6\.18\.49),,,Applies to PaX/Grsecurity-patched kernels; the scanned Nixpkgs kernel is not such a kernel. https://www.cve.org/CVERecord?id=CVE-2017-1000377,CVE-2017-1000377: Linux CNA: no version-specific 6.18 fix recorded. NVD: linux_kernel: no numeric bound.
CVE-2016-3695,True,linux,,(?:6\.18\.48|6\.18\.49),,,"Assigned against an out-of-tree securelevel/lockdown patch series, not the scanned mainline Linux source. https://git.launchpad.net/ubuntu-cve-tracker/plain/retired/CVE-2016-3695",CVE-2016-3695: Linux CNA: no version-specific 6.18 fix recorded. NVD: linux_kernel: no numeric bound.
CVE-2016-0774,True,linux,,(?:6\.18\.48|6\.18\.49),,,Incorrect downstream backport of CVE-2015-1805; Ubuntu explicitly marks upstream Linux unaffected. https://git.launchpad.net/ubuntu-cve-tracker/plain/retired/CVE-2016-0774,CVE-2016-0774: Linux CNA: no version-specific 6.18 fix recorded. NVD: linux_kernel: no numeric bound.
CVE-2016-3699,True,linux,,(?:6\.18\.48|6\.18\.49),,,RHEL Secure Boot/ACPI downstream issue; Ubuntu explicitly marks upstream Linux unaffected. https://git.launchpad.net/ubuntu-cve-tracker/plain/retired/CVE-2016-3699,CVE-2016-3699: Linux CNA: no version-specific 6.18 fix recorded. NVD: linux_kernel: no numeric bound.
CVE-2026-23442,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.25; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-23442,"CVE-2026-23442: Linux CNA: 6.18.25 to <=6.18.* (unaffected). Files: net/ipv6/exthdrs.c, net/ipv6/seg6_hmac.c. NVD: linux_kernel: >= 4.10.1, < 6.12.83; linux_kernel: >= 6.13, < 6.19.10; linux_kernel: 4.10 (additional branches in record)."
CVE-2026-31589,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.27; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-31589,"CVE-2026-31589: Linux CNA: 6.18.27 to <=6.18.* (unaffected). Files: mm/filemap.c, mm/internal.h, mm/truncate.c. NVD: linux_kernel: >= 6.14, < 6.19.14; linux_kernel: >= 7.0, < 7.0.1."
CVE-2026-46092,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.27; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-46092,"CVE-2026-46092: Linux CNA: 6.18.27 to <=6.18.* (unaffected). Files: drivers/net/wireless/realtek/rtw88/pci.c. NVD: linux_kernel: >= 5.15.17, < 5.16; linux_kernel: >= 5.16.3, < 7.1."
CVE-2025-71289,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.34; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2025-71289,"CVE-2025-71289: Linux CNA: 6.18.34 to <=6.18.* (unaffected). Files: fs/ntfs3/file.c. NVD: linux_kernel: >= 5.15, < 6.19.6."
CVE-2026-23327,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.34; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-23327,"CVE-2026-23327: Linux CNA: 6.18.34 to <=6.18.* (unaffected). Files: drivers/cxl/core/mbox.c. NVD: linux_kernel: >= 5.19.1, < 6.19.7; linux_kernel: 5.19; linux_kernel: 7.0."
CVE-2026-23371,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.34; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-23371,"CVE-2026-23371: Linux CNA: 6.18.34 to <=6.18.* (unaffected). Files: kernel/sched/syscalls.c. NVD: linux_kernel: >= 4.19.257, < 4.20; linux_kernel: >= 5.4.212, < 5.5; linux_kernel: >= 5.10.1, < 6.19.7 (additional branches in record)."
CVE-2026-31420,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.34; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-31420,"CVE-2026-31420: Linux CNA: 6.18.34 to <=6.18.* (unaffected). Files: net/bridge/br_mrp_netlink.c. NVD: linux_kernel: >= 5.8, < 6.19.12; linux_kernel: 7.0."
CVE-2026-31560,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.34; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-31560,"CVE-2026-31560: Linux CNA: 6.18.34 to <=6.18.* (unaffected). Files: drivers/spi/spi-dw-dma.c. NVD: linux_kernel: >= 5.8.1, < 6.19.11; linux_kernel: 5.8; linux_kernel: 7.0."
CVE-2026-31709,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.35; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-31709,"CVE-2026-31709: Linux CNA: 6.18.35 to <=6.18.* (unaffected). Files: fs/smb/client/cifsacl.c. NVD: linux_kernel: >= 5.12, < 7.0.2."
CVE-2026-46203,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.36; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-46203,"CVE-2026-46203: Linux CNA: 6.18.36 to <=6.18.* (unaffected). Files: drivers/spi/spi-cadence-quadspi.c. NVD: linux_kernel: >= 6.7, < 7.0.9; linux_kernel: 7.1."
CVE-2026-53232,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.36; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-53232,"CVE-2026-53232: Linux CNA: 6.18.36 to <=6.18.* (unaffected). Files: drivers/net/phy/phy_device.c. NVD: linux_kernel: >= 5.5, < 7.1; linux_kernel: 7.1."
CVE-2026-46252,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.37; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-46252,"CVE-2026-46252: Linux CNA: 6.18.37 to <=6.18.* (unaffected). Files: drivers/regulator/core.c. NVD: linux_kernel: >= 4.2.1, < 6.19.4; linux_kernel: 4.2."
CVE-2026-46054,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.38; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-46054,"CVE-2026-46054: Linux CNA: 6.18.38 to <=6.18.* (unaffected). Files: security/selinux/hooks.c, security/selinux/include/objsec.h. NVD: linux_kernel: >= 4.19, < 7.0.4."
CVE-2026-45945,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.39; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-45945,"CVE-2026-45945: Linux CNA: 6.18.39 to <=6.18.* (unaffected). Files: drivers/iommu/intel/iommu.c, drivers/iommu/intel/nested.c, drivers/iommu/intel/pasid.c, …. NVD: linux_kernel: >= 6.13, < 6.19.4."
CVE-2026-53027,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.39; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-53027,"CVE-2026-53027: Linux CNA: 6.18.39 to <=6.18.* (unaffected). Files: fs/ntfs3/attrib.c. NVD: linux_kernel: >= 6.1.132, < 6.2; linux_kernel: >= 6.2, < 7.0.10."
CVE-2026-53005,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.40; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-53005,"CVE-2026-53005: Linux CNA: 6.18.40 to <=6.18.* (unaffected). Files: net/unix/af_unix.c. NVD: linux_kernel: >= 5.15, < 7.0.10."
CVE-2026-53260,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.40; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-53260,"CVE-2026-53260: Linux CNA: 6.18.40 to <=6.18.* (unaffected). Files: net/ipv4/inet_connection_sock.c. NVD: linux_kernel: >= 6.12, < 7.0.13; linux_kernel: 7.1."
CVE-2026-45897,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.42; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-45897,"CVE-2026-45897: Linux CNA: 6.18.42 to <=6.18.* (unaffected). Files: net/netfilter/nft_counter.c. NVD: linux_kernel: >= 6.1.107, < 6.2; linux_kernel: >= 6.6.48, < 6.19.4."
CVE-2026-45901,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.42; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-45901,"CVE-2026-45901: Linux CNA: 6.18.42 to <=6.18.* (unaffected). Files: net/netfilter/nf_tables_api.c. NVD: linux_kernel: >= 6.1.107, < 6.2; linux_kernel: >= 6.6.48, < 6.19.4."
CVE-2026-46130,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.42; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-46130,"CVE-2026-46130: Linux CNA: 6.18.42 to <=6.18.* (unaffected). Files: drivers/md/dm-verity-fec.c. NVD: linux_kernel: >= 6.1.125, < 6.2; linux_kernel: >= 6.6.72, < 6.7; linux_kernel: >= 6.12.10, < 6.13 (additional branches in record)."
CVE-2026-53078,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.42; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-53078,"CVE-2026-53078: Linux CNA: 6.18.42 to <=6.18.* (unaffected). Files: net/core/filter.c. NVD: linux_kernel: >= 5.4.61, < 5.5; linux_kernel: >= 5.7.18, < 5.8; linux_kernel: >= 5.8.4, < 5.9 (additional branches in record)."
CVE-2026-53090,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA explicitly marks the 6.18 branch fixed from 6.18.42; both 6.18.48 and 6.18.49 are outside the affected interval. https://www.cve.org/CVERecord?id=CVE-2026-53090,"CVE-2026-53090: Linux CNA: 6.18.42 to <=6.18.* (unaffected). Files: kernel/bpf/verifier.c. NVD: linux_kernel: >= 5.10, < 7.0.10."
CVE-2026-43131,True,linux,,(?:6\.18\.48|6\.18\.49),,,The Linux CNA marks versions before 6.19 unaffected; neither scanned 6.18 release contains the vulnerable change. https://www.cve.org/CVERecord?id=CVE-2026-43131,CVE-2026-43131: Linux CNA: 6.19.6 to <=6.19.* (unaffected); 7.0 to <=* (unaffected). Files: drivers/gpu/drm/amd/pm/swsmu/amdgpu_smu.c. NVD: linux_kernel: < 6.19.6.
CVE-2021-4218,True,linux,,(?:6\.18\.48|6\.18\.49),,,The advisory identifies a CentOS/RHEL-specific SVC RDMA counter backport issue; not the scanned mainline kernel. https://git.launchpad.net/ubuntu-cve-tracker/plain/retired/CVE-2021-4218,CVE-2021-4218: Linux CNA: no version-specific 6.18 fix recorded. NVD: linux_kernel: no numeric bound.
CVE-2022-3636,True,linux,,(?:6\.18\.48|6\.18\.49),,,Ubuntu records no vulnerable code in any released upstream version; the transient faulty change was fixed by 17a5f6a78dc7. https://git.launchpad.net/ubuntu-cve-tracker/plain/retired/CVE-2022-3636,CVE-2022-3636: Linux CNA: no version-specific 6.18 fix recorded. NVD: linux_kernel: no numeric bound.
CVE-2018-6559,True,linux,,(?:6\.18\.48|6\.18\.49),,,Ubuntu-specific overlayfs patch issue; upstream Linux is explicitly unaffected. https://git.launchpad.net/ubuntu-cve-tracker/plain/retired/CVE-2018-6559,CVE-2018-6559: Linux CNA: no version-specific 6.18 fix recorded. NVD: linux_kernel: no numeric bound.
CVE-2026-50151,True,oras,,(?:1\.3\.4|1\.3\.4\-go\-modules),,,"Version collision: ORAS CLI 1.3.4 vendors oras-go 2.6.2, newer than the 2.6.1 fix; the CLI and Go dependency-fetch derivation share this go.mod. https://github.com/oras-project/oras/blob/v1.3.4/go.mod",CVE-2026-50151: CNA: < 2.6.1 (affected). NVD: oras: < 2.6.1.
(CVE-2026-13221|CVE-2026-57432|CVE-2026-8376),True,perl,,(?:5\.42\.3|5\.42\.3\-env),,,"Fixed in Perl 5.42.3, explicitly documented in its release notes; the NVD development-version upper bound misses the stable fixes. The environment uses that fixed interpreter. https://github.com/Perl/perl5/blob/v5.42.3/pod/perldelta.pod",CVE-2026-57432: CNA: 0 to <=5.43.10 (affected). NVD: perl: <= 5.43.10. Nixpkgs: PR 551221: https://github.com/NixOS/nixpkgs/pull/551221 (merged). CVE-2026-13221: CNA: 0 to <=5.43.9 (affected). NVD: perl: <= 5.43.9. Nixpkgs: PR 551221: https://github.com/NixOS/nixpkgs/pull/551221 (merged). CVE-2026-8376: CNA: 0 to <=5.43.10 (affected). NVD: perl: <= 5.43.10. Nixpkgs: PR 528021: https://github.com/NixOS/nixpkgs/pull/528021 (merged); issue 525700: https://github.com/NixOS/nixpkgs/issues/525700 (closed).
CVE-2024-49050,True,python,3.14.6,,,,Package collision: Microsoft VS Code Python extension versions are unrelated to CPython 3.14.6. https://www.cve.org/CVERecord?id=CVE-2024-49050,CVE-2024-49050: CNA: vendor-specific or unspecified upstream bounds. NVD: python: < 2024.18.2.
CVE-2025-49714,True,python,3.14.6,,,,Package collision: Microsoft VS Code Python extension versions are unrelated to CPython 3.14.6. https://www.cve.org/CVERecord?id=CVE-2025-49714,CVE-2025-49714: CNA: vendor-specific or unspecified upstream bounds. NVD: python: < 2025.8.1.
CVE-2022-43357,True,sassc,3.6.2,,,,"The vulnerable code is in libsass, not the sassc version. This sassc derivation links libsass 3.6.6, which includes the recursion fix from PR 3184 (7037f03fabeb). https://github.com/sass/libsass/pull/3184",CVE-2022-43357: CNA: n/a (affected). NVD: libsass: 3.6.5-8-g210218; sassc: 3.6.2. Nixpkgs: PR 275878: https://github.com/NixOS/nixpkgs/pull/275878 (merged); PR 275599: https://github.com/NixOS/nixpkgs/pull/275599 (merged); PR 274726: https://github.com/NixOS/nixpkgs/pull/274726 (merged); PR 264177: https://github.com/NixOS/nixpkgs/pull/264177 (closed).
(CVE-2026-3441|CVE-2026-3442|CVE-2026-4647|CVE-2026-6844|CVE-2026-6845),False,binutils,,2\.46(\.0)?,,,,CVE-2026-6845: CNA: vendor-specific or unspecified upstream bounds. NVD: binutils: no numeric bound. CVE-2026-6844: CNA: vendor-specific or unspecified upstream bounds. NVD: binutils: no numeric bound. CVE-2026-4647: CNA: vendor-specific or unspecified upstream bounds. NVD: binutils: no numeric bound. CVE-2026-3442: CNA: vendor-specific or unspecified upstream bounds. NVD: binutils: no numeric bound. CVE-2026-3441: CNA: vendor-specific or unspecified upstream bounds. NVD: binutils: no numeric bound. readelf resource exhaustion: no upstream fix verified. Do not reuse the Ghaf 2.47 exemption based on a vendor RPM version; a vendor-patched RPM does not prove the upstream tag fixed. https://security-tracker.debian.org/tracker/CVE-2026-6845 readelf resource exhaustion: no upstream fix verified. Do not reuse the Ghaf 2.47 exemption based on a vendor RPM version; a vendor-patched RPM does not prove the upstream tag fixed. https://security-tracker.debian.org/tracker/CVE-2026-6844 Keep visible: no applicable fix established for this derivation. GNU binary tools process external object/ELF input in CI; target architecture alone does not exclude cross-format parsers. https://www.cve.org/CVERecord?id=CVE-2026-4647 Keep visible: no applicable fix established for this derivation. GNU binary tools process external object/ELF input in CI; target architecture alone does not exclude cross-format parsers. https://www.cve.org/CVERecord?id=CVE-2026-3442 Keep visible: no applicable fix established for this derivation. GNU binary tools process external object/ELF input in CI; target architecture alone does not exclude cross-format parsers. https://www.cve.org/CVERecord?id=CVE-2026-3441
CVE-2024-58251,False,busybox,1.37.0,,,,,CVE-2024-58251: CNA: 0 to <=1.37.0 (affected). NVD: no usable upstream CPE range in retrieved record. Correct project/component match. The advisory includes this release or lacks a safe upper bound; no applicable fix or absence of the affected code was established. https://www.cve.org/CVERecord?id=CVE-2024-58251
CVE-2023-7216,False,cpio,2.15,,,,,CVE-2023-7216: CNA: vendor-specific or unspecified upstream bounds. NVD: cpio: no numeric bound. Correct project/component match. The advisory includes this release or lacks a safe upper bound; no applicable fix or absence of the affected code was established. https://www.cve.org/CVERecord?id=CVE-2023-7216
